UserID,age,gender,occupation,clusterNum
1362,25,2,0,5
1363,35,1,12,5
1364,50,1,7,3
1365,45,2,2,4
1366,1,2,10,3
1367,1,1,10,5
1368,25,1,12,5
1369,25,2,3,4
1370,25,1,5,3
1371,35,1,2,3
1372,50,2,2,0
1373,1,1,10,3
1374,25,2,1,8
1375,50,1,1,3
1376,45,2,5,3
1377,45,2,1,3
1378,35,1,16,5
1379,45,2,7,7
1380,56,2,13,9
1381,1,1,10,9
1382,18,1,11,4
1383,45,2,1,4
1384,25,2,7,5
1385,18,1,10,0
1386,25,2,5,4
1387,25,2,0,7
1388,50,2,13,7
1389,56,1,20,3
1390,25,1,17,3
1391,35,1,16,9
1392,35,1,15,4
1393,45,1,3,5
1394,18,1,4,8
1395,25,2,3,3
1396,25,1,2,4
1397,25,2,12,8
1398,35,1,7,4
1399,56,2,16,0
1400,18,1,17,3
1401,25,1,7,3
1402,18,2,1,5
1403,18,1,4,4
1404,25,2,0,7
1405,50,1,16,5
1406,56,1,13,3
1407,25,1,4,1
1408,35,2,15,3
1409,25,1,0,5
1410,18,1,4,7
1411,50,1,7,7
1412,35,1,1,5
1413,25,1,17,3
1414,18,1,3,9
1415,18,1,4,5
1416,45,1,14,5
1417,25,1,14,9
1418,35,1,16,5
1419,18,1,4,3
1420,25,2,1,3
1421,18,1,4,4
1422,1,2,10,7
1423,35,1,17,9
1424,25,1,4,4
1425,35,1,0,8
1426,1,1,10,6
1427,18,1,14,5
1428,25,1,12,4
1429,45,2,11,0
1430,35,2,3,0
1431,18,1,4,3
1432,56,1,6,0
1433,35,1,1,6
1434,18,2,14,0
1435,1,2,10,4
1436,25,1,14,5
1437,50,2,6,5
1438,50,1,3,8
1439,18,1,2,7
1440,35,1,3,7
1441,35,1,12,3
1442,35,1,16,9
1443,18,1,2,3
1444,35,1,2,4
1445,25,2,4,7
1446,25,1,2,6
1447,35,1,12,3
1448,18,1,4,8
1449,25,2,3,3
1450,35,1,20,8
1451,18,1,4,8
1452,35,1,20,7
1453,56,2,13,8
1454,25,1,14,3
1455,18,1,4,3
1456,45,2,0,8
1457,25,1,2,6
1458,25,1,1,3
1459,1,1,0,3
1460,25,2,0,3
1461,18,2,4,4
1462,45,2,0,3
1463,35,1,16,6
1464,50,1,16,4
1465,35,1,12,3
1466,50,1,16,5
1467,18,1,4,9
1468,25,1,5,3
1469,1,1,14,4
1470,56,1,20,6
1471,18,1,4,3
1472,25,1,17,3
1473,25,1,7,3
1474,25,1,14,3
1475,25,1,4,7
1476,25,2,2,8
1477,18,2,0,8
1478,45,2,1,3
1479,1,1,10,1
1480,50,2,2,3
1481,25,1,20,0
1482,35,1,17,3
1483,25,1,7,9
1484,18,1,4,7
1485,25,1,12,7
1486,25,2,9,3
1487,25,1,16,6
1488,35,1,7,1
1489,25,1,7,0
1490,35,2,2,4
1491,50,1,7,4
1492,18,1,4,8
1493,25,1,12,7
1494,25,2,14,4
1495,25,1,17,4
1496,18,1,0,9
1497,25,1,17,3
1498,50,1,5,8
1499,18,1,4,4
1500,1,1,10,8
1501,25,1,17,7
1502,25,1,11,2
1503,18,1,4,4
1504,25,1,12,3
1505,18,1,19,9
1506,50,1,11,2
1507,25,1,7,4
1508,35,1,17,3
1509,1,2,10,3
1510,1,1,0,3
1511,25,2,1,7
1512,35,1,12,3
1513,25,1,20,6
1514,35,2,16,3
1515,18,1,4,3
1516,25,1,16,2
1517,25,2,12,3
1518,18,1,0,9
1519,25,1,2,0
1520,18,1,4,8
1521,25,1,17,8
1522,25,2,7,8
1523,35,1,20,3
1524,25,1,17,8
1525,18,1,4,7
1526,25,2,16,4
1527,56,1,17,9
1528,18,1,10,3
1529,25,1,15,3
1530,18,1,4,0
1531,25,1,4,8
1532,45,1,17,3
1533,18,1,14,3
1534,45,1,1,8
1535,50,1,12,0
1536,18,2,20,7
1537,35,2,3,4
1538,18,1,20,3
1539,25,1,3,8
1540,25,1,3,1
1541,45,1,0,4
1542,56,1,17,3
1543,18,1,17,5
1544,25,1,11,5
1545,25,1,12,5
1546,25,1,20,5
1547,25,1,4,4
1548,56,1,13,5
1549,35,1,1,5
1550,35,1,6,8
1551,18,1,4,7
1552,25,1,11,5
1553,45,1,20,6
1554,25,2,15,4
1555,35,2,12,9
1556,18,2,0,7
1557,18,1,4,9
1558,18,2,4,7
1559,18,1,6,4
1560,35,1,8,3
1561,25,2,3,6
1562,18,2,4,7
1563,18,1,20,9
1564,1,2,10,3
1565,50,1,1,4
1566,45,1,17,6
1567,35,1,16,6
1568,25,1,12,3
1569,1,2,10,3
1570,56,2,13,4
1571,18,1,17,3
1572,25,1,20,6
1573,25,2,3,5
1574,1,1,0,3
1575,25,1,6,0
1576,50,2,7,3
1577,45,2,9,3
1578,56,1,0,3
1579,18,1,4,6
1580,25,1,0,8
1581,18,2,4,3
1582,18,2,4,0
1583,18,1,0,8
1584,35,1,6,5
1585,25,1,19,5
1586,56,1,20,5
1587,45,1,7,4
1588,25,2,3,4
1589,25,1,11,7
1590,25,1,0,7
1591,35,1,1,3
1592,50,1,7,5
1593,35,1,7,5
1594,25,1,16,3
1595,35,2,20,4
1596,35,1,1,9
1597,18,2,5,5
1598,25,1,12,3
1599,35,1,13,6
1600,25,1,0,4
1601,35,1,7,8
1602,25,1,12,4
1603,25,2,7,9
1604,25,2,0,3
1605,25,1,11,3
1606,18,2,0,8
1607,35,2,3,3
1608,45,1,1,3
1609,25,1,11,7
1610,35,2,9,4
1611,25,1,11,3
1612,25,1,0,3
1613,25,1,17,4
1614,18,1,20,3
1615,35,1,0,9
1616,45,2,7,1
1617,25,1,0,3
1618,25,1,12,9
1619,50,1,0,9
1620,50,1,3,8
1621,25,1,20,8
1622,25,1,4,2
1623,18,1,4,0
1624,50,1,15,4
1625,25,1,0,8
1626,45,1,0,3
1627,18,1,4,8
1628,18,1,17,6
1629,18,1,20,3
1630,18,1,4,3
1631,45,1,17,9
1632,50,2,0,0
1633,25,1,16,7
1634,45,2,7,0
1635,56,2,0,7
1636,25,1,0,4
1637,25,2,19,3
1638,56,1,0,4
1639,18,2,17,3
1640,25,1,17,5
1641,35,1,17,5
1642,25,1,0,5
1643,50,1,13,0
1644,45,1,2,8
1645,18,1,12,3
1646,18,2,9,4
1647,25,1,20,9
1648,18,1,18,9
1649,50,1,14,4
1650,18,1,19,5
1651,25,1,19,3
1652,25,1,12,3
1653,25,1,16,0
1654,18,1,0,0
1655,45,2,0,3
1656,18,1,4,4
1657,25,1,17,6
1658,45,2,0,3
1659,35,2,6,8
1660,18,2,9,7
1661,25,2,2,7
1662,35,1,7,2
1663,25,1,12,3
1664,18,1,4,6
1665,18,2,4,3
1666,45,1,17,7
1667,25,1,14,8
1668,50,1,16,4
1669,35,1,2,7
1670,25,2,17,0
1671,56,2,13,3
1672,35,1,0,6
1673,25,1,17,3
1674,1,1,10,4
1675,35,1,2,0
1676,25,2,6,9
1677,18,1,4,9
1678,18,1,14,8
1679,18,2,17,3
1680,25,1,12,2
1681,25,1,20,4
1682,18,1,4,6
1683,25,1,2,3
1684,25,2,7,7
1685,18,1,3,4
1686,35,1,12,5
1687,35,1,12,0
1688,25,1,3,4
1689,18,2,4,9
1690,35,1,5,4
1691,35,1,16,9
1692,25,2,17,4
1693,35,1,20,7
1694,25,1,12,7
1695,25,1,12,7
1696,25,1,1,5
1697,35,1,7,3
1698,18,2,4,8
1699,35,1,2,8
1700,25,2,19,7
1701,25,1,20,8
1702,25,2,4,5
1703,18,1,10,4
1704,18,1,15,0
1705,25,1,4,4
1706,18,2,4,4
1707,25,1,20,7
1708,50,1,1,2
1709,25,1,0,3
1710,25,1,0,8
1711,18,1,0,8
1712,18,2,4,0
1713,25,1,0,3
1714,25,1,0,5
1715,25,1,17,7
1716,25,1,16,3
1717,25,1,0,4
1718,50,2,6,9
1719,18,1,4,0
1720,18,1,16,2
1721,18,1,4,3
1722,18,1,19,8
1723,35,1,0,4
1724,35,1,17,0
1725,18,1,4,9
1726,18,1,19,7
1727,25,1,2,8
1728,35,1,16,3
1729,18,1,4,4
1730,25,1,7,0
1731,18,2,4,3
1732,18,2,0,9
1733,18,1,4,3
1734,18,1,14,3
1735,45,1,17,3
1736,18,1,20,6
1737,56,1,8,8
1738,35,1,20,9
1739,35,1,16,4
1740,56,1,16,4
1741,56,1,1,0
1742,35,1,7,5
1743,25,1,15,9
1744,35,1,17,7
1745,35,1,12,8
1746,45,1,0,3
1747,25,1,4,3
1748,25,1,0,3
1749,50,1,1,7
1750,25,1,2,3
1751,50,1,5,9
1752,35,1,20,6
1753,25,1,3,5
1754,35,1,6,7
1755,18,1,19,3
1756,18,2,4,3
1757,25,2,1,4
1758,25,1,4,8
1759,25,2,0,0
1760,25,1,16,4
1761,25,2,3,0
1762,35,1,0,8
1763,25,1,14,5
1764,35,1,7,4
1765,18,1,0,4
1766,18,1,4,9
1767,45,2,0,9
1768,25,1,20,5
1769,45,1,16,6
1770,25,1,17,4
1771,35,1,16,8
1772,25,1,17,4
1773,56,1,2,7
1774,18,1,4,0
1775,25,1,17,5
1776,25,1,4,8
1777,25,1,0,4
1778,25,1,20,3
1779,18,1,4,4
1780,18,1,1,9
1781,35,1,1,4
1782,35,2,0,7
1783,45,1,0,6
1784,18,1,4,6
1785,18,1,20,4
1786,18,1,4,3
1787,45,1,1,7
1788,18,1,8,3
1789,45,1,2,8
1790,1,1,10,3
1791,25,1,0,4
1792,18,1,4,9
1793,25,2,2,0
1794,25,1,4,8
1795,25,1,11,4
1796,18,1,17,7
1797,50,1,11,8
1798,35,1,7,4
1799,45,1,11,8
1800,35,1,11,5
1801,18,1,4,1
1802,25,2,6,3
1803,18,1,4,5
1804,25,1,2,5
1805,25,1,7,4
1806,18,1,4,3
1807,18,1,4,3
1808,18,1,17,5
1809,18,2,4,0
1810,25,2,14,5
1811,50,1,13,7
1812,56,1,2,2
1813,25,2,12,8
1814,35,2,6,0
1815,50,1,7,4
1816,1,1,1,1
1817,35,2,9,0
1818,35,1,1,3
1819,1,1,8,0
1820,35,2,12,9
1821,25,1,20,4
1822,25,1,20,6
1823,25,2,0,7
1824,35,2,1,4
1825,18,2,4,1
1826,25,1,7,5
1827,45,1,11,4
1828,25,2,1,8
1829,18,1,4,3
1830,25,1,16,9
1831,18,1,4,3
1832,18,1,4,3
1833,18,2,4,3
1834,18,1,17,5
1835,35,1,5,5
1836,25,1,19,8
1837,25,1,0,3
1838,25,1,2,9
1839,35,1,7,6
1840,18,1,4,3
1841,25,1,12,3
1842,18,1,0,3
1843,18,1,4,3
1844,25,1,12,5
1845,18,2,4,3
1846,25,1,2,9
1847,45,1,12,7
1848,18,1,4,0
1849,35,1,5,2
1850,35,1,7,0
1851,18,1,5,9
1852,25,1,19,5
1853,25,1,12,5
1854,50,1,0,8
1855,25,1,0,5
1856,18,1,4,3
1857,56,1,7,7
1858,1,1,10,0
1859,18,2,4,3
1860,25,2,4,4
1861,56,1,16,3
1862,50,1,16,4
1863,50,1,14,1
1864,18,1,4,4
1865,35,1,7,4
1866,18,2,1,3
1867,25,1,7,9
1868,50,1,7,3
1869,50,1,11,7
1870,45,1,14,6
1871,56,1,13,9
1872,45,2,1,7
1873,50,1,20,3
1874,35,1,7,4
1875,45,1,7,3
1876,35,1,12,7
1877,25,1,12,3
1878,45,2,20,3
1879,1,1,10,3
1880,25,1,4,0
1881,35,1,0,4
1882,35,1,2,6
1883,35,1,16,3
1884,50,2,0,8
1885,45,1,20,5
1886,50,1,17,4
1887,25,1,12,5
1888,56,1,15,8
1889,35,1,12,5
1890,18,1,14,8
1891,50,1,6,8
1892,45,1,1,6
1893,25,1,20,3
1894,35,2,0,2
1895,35,2,7,7
1896,35,1,14,3
1897,56,1,13,0
1898,50,2,2,3
1899,25,1,12,3
1900,45,2,6,4
1901,56,1,12,5
1902,50,1,7,3
1903,25,1,19,5
1904,35,1,0,5
1905,18,1,1,3
1906,35,2,20,3
1907,25,2,5,6
1908,35,1,17,3
1909,56,1,13,4
1910,18,1,4,4
1911,1,1,10,0
1912,18,2,4,9
1913,25,1,4,4
1914,25,1,17,9
1915,35,2,14,0
1916,50,1,13,4
1917,45,1,7,8
1918,18,1,10,3
1919,45,2,6,3
1920,1,1,0,4
1921,35,2,7,7
1922,56,1,12,3
1923,25,2,7,4
1924,35,1,7,8
1925,56,2,6,4
1926,50,1,7,7
1927,1,2,0,3
1928,35,1,7,3
1929,1,1,10,9
1930,1,2,10,7
1931,25,1,15,7
1932,25,1,2,6
1933,25,1,7,6
1934,18,1,19,2
1935,25,1,17,4
1936,1,1,10,4
1937,35,1,0,2
1938,25,1,11,4
1939,25,2,2,3
1940,35,2,2,5
1941,25,1,12,2
1942,35,1,17,3
1943,35,1,5,3
1944,18,1,4,7
1945,18,2,4,4
1946,25,1,20,3
1947,25,1,14,4
1948,25,1,7,3
1949,1,1,10,3
1950,18,1,17,3
1951,25,1,12,8
1952,18,2,4,3
1953,35,1,1,3
1954,25,2,2,8
1955,25,1,16,3
1956,1,1,19,1
1957,35,1,0,7
1958,18,2,4,8
1959,25,2,1,6
1960,50,2,13,9
1961,45,1,7,8
1962,50,2,3,5
1963,18,2,1,3
1964,50,2,9,5
1965,25,2,6,4
1966,56,1,17,3
1967,25,1,20,9
1968,50,1,7,5
1969,25,1,11,0
1970,25,2,3,7
1971,50,1,13,3
1972,25,2,14,0
1973,45,1,17,7
1974,25,1,1,6
1975,35,1,17,4
1976,18,1,4,9
1977,35,1,5,3
1978,56,1,6,3
1979,1,1,10,8
1980,56,1,17,3
1981,35,1,7,4
1982,56,1,1,3
1983,1,1,10,9
1984,25,1,14,4
1985,18,1,10,4
1986,45,1,12,5
1987,50,1,13,3
1988,25,1,17,7
1989,25,2,1,5
1990,50,1,6,3
1991,25,1,7,3
1992,25,1,20,9
1993,18,1,4,8
1994,35,1,17,1
1995,35,1,2,0
1996,25,1,1,3
1997,35,1,0,3
1998,25,1,0,4
1999,50,2,9,4
2000,35,2,3,7
2001,18,1,4,3
2002,50,1,1,6
2003,56,2,13,3
2004,1,1,10,4
2005,45,1,19,6
2006,18,1,4,8
2007,35,1,0,9
2008,50,1,16,7
2009,25,1,3,5
2010,35,2,7,4
2011,18,1,4,9
2012,35,2,3,4
2013,25,1,4,9
2014,45,1,0,0
2015,18,1,4,3
2016,18,1,4,9
2017,56,2,2,5
2018,25,1,17,0
2019,35,1,16,8
2020,50,1,1,7
2021,25,1,7,4
2022,25,1,0,4
2023,25,1,7,3
2024,18,1,4,1
2025,1,1,19,9
2026,56,1,13,4
2027,50,1,16,5
2028,25,2,9,7
2029,45,1,6,3
2030,25,2,12,7
2031,25,1,4,5
2032,35,1,20,5
2033,50,1,14,3
2034,45,2,20,6
2035,45,2,2,9
2036,18,2,0,4
2037,25,2,14,3
2038,56,1,14,3
2039,45,2,1,4
2040,50,1,16,3
2041,25,2,7,7
2042,25,2,20,9
2043,1,1,10,5
2044,25,1,14,9
2045,45,2,0,0
2046,1,2,0,3
2047,35,1,1,4
2048,1,1,10,9
2049,50,1,6,1
2050,50,2,0,6
2051,35,2,3,9
2052,35,1,7,4
2053,1,1,10,0
2054,45,1,11,6
2055,25,1,12,3
2056,50,1,11,8
2057,25,1,4,7
2058,35,1,1,8
2059,56,2,1,3
2060,35,1,0,7
2061,1,1,1,4
2062,56,1,1,2
2063,18,1,4,3
2064,25,1,4,9
2065,35,1,1,8
2066,25,1,6,0
2067,25,2,6,8
2068,50,1,16,3
2069,35,2,12,5
2070,56,1,15,3
2071,35,2,6,4
2072,45,1,7,7
2073,50,2,12,7
2074,18,2,4,8
2075,18,1,4,3
2076,25,2,4,8
2077,18,1,4,4
2078,18,1,0,6
2079,18,1,4,9
2080,1,1,10,5
2081,25,1,11,3
2082,18,1,17,6
2083,1,1,19,3
2084,18,1,4,4
2085,18,1,4,1
2086,18,1,0,4
2087,35,1,14,8
2088,25,1,0,9
2089,50,1,7,8
2090,35,1,17,9
2091,35,1,17,8
2092,35,2,20,7
2093,56,1,1,4
2094,18,1,0,8
2095,35,1,2,5
2096,56,1,13,9
2097,25,2,17,5
2098,18,1,5,7
2099,35,1,20,8
2100,18,2,0,4
2101,25,2,0,0
2102,25,1,16,6
2103,25,1,11,8
2104,35,1,12,4
2105,45,1,15,0
2106,25,1,1,3
2107,18,2,20,4
2108,25,1,1,0
2109,1,1,10,3
2110,25,1,16,4
2111,50,1,11,8
2112,56,1,13,1
2113,45,2,12,9
2114,25,1,6,8
2115,18,1,18,8
2116,35,1,17,0
2117,18,1,4,3
2118,56,1,13,7
2119,25,1,14,5
2120,35,1,4,5
2121,1,1,0,3
2122,56,1,13,9
2123,35,1,12,8
2124,35,2,0,7
2125,25,1,0,5
2126,35,1,3,9
2127,56,1,14,3
2128,18,1,4,3
2129,45,2,1,2
2130,25,1,5,3
2131,45,1,0,4
2132,25,1,0,9
2133,56,1,14,3
2134,1,2,10,3
2135,18,1,10,8
2136,50,1,1,0
2137,35,1,18,4
2138,1,2,10,1
2139,18,2,4,8
2140,50,2,3,7
2141,45,1,14,7
2142,50,2,16,0
2143,45,2,14,7
2144,18,1,4,5
2145,18,1,0,8
2146,18,1,10,5
2147,18,1,2,3
2148,18,2,0,3
2149,18,2,0,7
2150,25,1,0,3
2151,18,2,4,3
2152,56,1,13,4
2153,18,1,4,0
2154,18,1,16,4
2155,25,1,12,4
2156,1,2,10,7
2157,18,1,19,4
2158,18,2,3,9
2159,25,1,12,6
2160,50,2,14,2
2161,18,2,19,4
2162,35,2,2,5
2163,1,2,10,3
2164,18,1,0,8
2165,35,1,0,9
2166,25,1,7,9
2167,1,1,10,4
2168,25,2,6,4
2169,1,1,10,9
2170,1,1,0,4
2171,50,2,16,4
2172,35,1,0,5
2173,18,1,20,7
2174,50,1,13,4
2175,50,1,12,8
2176,25,1,4,4
2177,1,1,19,8
2178,35,2,20,4
2179,45,1,14,0
2180,25,2,0,5
2181,25,1,12,6
2182,25,1,0,9
2183,25,2,4,3
2184,56,2,1,0
2185,18,1,4,4
2186,45,1,17,9
2187,18,1,5,7
2188,45,1,16,4
2189,18,2,19,3
2190,1,1,10,4
2191,25,2,15,3
2192,18,1,4,4
2193,25,2,0,5
2194,1,1,10,5
2195,25,1,17,7
2196,1,1,10,9
2197,25,1,12,4
2198,25,2,1,8
2199,35,2,9,8
2200,1,1,10,7
2201,35,1,1,8
2202,56,1,20,9
2203,1,2,10,7
2204,45,1,12,5
2205,56,1,3,3
2206,25,2,7,9
2207,45,1,7,5
2208,18,1,4,0
2209,25,1,0,8
2210,35,1,7,3
2211,45,1,17,4
2212,45,1,6,8
2213,18,1,4,4
2214,25,2,0,4
2215,25,2,1,5
2216,25,2,0,8
2217,25,2,20,8
2218,1,1,10,3
2219,35,1,17,2
2220,25,1,6,9
2221,50,2,3,7
2222,56,1,17,5
2223,45,2,1,4
2224,25,1,2,8
2225,25,1,12,3
2226,25,1,5,8
2227,25,2,7,1
2228,50,1,14,6
2229,25,1,12,4
2230,45,1,0,4
2231,45,2,1,3
2232,50,1,11,7
2233,25,1,14,3
2234,35,2,3,4
2235,56,1,1,5
2236,1,1,10,7
2237,1,1,10,7
2238,35,2,6,9
2239,25,2,4,4
2240,18,1,10,4
2241,45,1,12,7
2242,45,1,5,7
2243,18,1,4,6
2244,45,1,2,4
2245,1,1,10,7
2246,1,1,10,0
2247,25,1,0,3
2248,45,1,2,8
2249,35,2,12,5
2250,25,1,5,8
2251,18,1,19,5
2252,35,1,14,6
2253,18,2,1,0
2254,50,2,0,5
2255,35,1,5,7
2256,35,2,6,7
2257,45,2,15,3
2258,18,2,4,6
2259,18,2,4,9
2260,56,2,16,5
2261,25,2,20,1
2262,25,1,5,6
2263,45,1,17,8
2264,25,1,6,9
2265,45,2,7,7
2266,56,1,13,7
2267,50,2,2,7
2268,56,2,13,3
2269,35,2,1,7
2270,45,2,0,2
2271,18,1,1,4
2272,50,1,14,4
2273,25,1,0,3
2274,25,1,6,8
2275,18,1,2,6
2276,56,1,7,4
2277,56,1,13,7
2278,45,2,9,4
2279,50,1,17,8
2280,50,1,7,8
2281,56,1,6,0
2282,45,1,11,3
2283,50,1,2,3
2284,35,1,18,0
2285,25,1,20,7
2286,1,2,10,3
2287,35,1,17,6
2288,56,1,0,3
2289,1,1,10,9
2290,50,2,1,4
2291,25,1,0,7
2292,45,1,1,1
2293,50,1,15,6
2294,56,2,3,4
2295,56,1,13,7
2296,45,1,11,7
2297,25,2,6,8
2298,56,1,13,6
2299,35,1,17,9
2300,18,2,10,9
2301,56,1,13,2
2302,25,2,12,7
2303,50,1,12,4
2304,50,1,17,5
2305,45,1,12,6
2306,50,1,20,3
2307,18,2,4,3
2308,25,1,17,3
2309,45,2,16,6
2310,45,2,0,9
2311,45,1,12,3
2312,25,2,4,6
2313,45,1,0,4
2314,50,2,6,4
2315,25,2,1,3
2316,56,1,7,0
2317,35,1,0,9
2318,45,2,9,3
2319,56,1,7,0
2320,35,1,7,4
2321,50,2,1,3
2322,25,1,7,3
2323,56,2,13,3
2324,35,1,3,9
2325,35,1,17,9
2326,18,2,4,0
2327,18,1,4,9
2328,18,1,10,4
2329,56,1,7,7
2330,56,2,15,5
2331,45,1,7,5
2332,56,1,1,8
2333,56,1,14,3
2334,50,1,6,0
2335,56,2,7,5
2336,50,1,17,7
2337,35,1,18,4
2338,35,1,17,4
2339,45,1,17,3
2340,56,2,3,0
2341,35,1,2,9
2342,56,1,1,5
2343,35,1,3,4
2344,45,2,1,0
2345,25,1,12,0
2346,35,1,16,4
2347,1,2,10,0
2348,35,1,1,0
2349,50,1,12,8
2350,25,1,8,7
2351,18,1,4,6
2352,25,2,0,3
2353,50,1,13,4
2354,35,2,9,3
2355,35,1,11,4
2356,45,2,9,4
2357,50,2,16,9
2358,35,2,14,3
2359,56,2,6,8
2360,56,1,13,7
2361,50,1,6,4
2362,56,1,7,0
2363,25,1,14,3
2364,50,1,14,0
2365,56,2,9,0
2366,50,1,7,6
2367,45,2,16,4
2368,25,2,9,5
2369,56,2,13,8
2370,35,1,14,4
2371,50,1,1,0
2372,35,2,7,7
2373,45,2,7,3
2374,45,1,7,1
2375,25,1,14,8
2376,50,2,7,7
2377,25,1,1,5
2378,35,1,0,1
2379,25,1,3,3
2380,18,1,18,0
2381,25,1,4,6
2382,35,2,9,4
2383,50,1,13,3
2384,25,2,14,8
2385,35,1,17,6
2386,45,2,2,3
2387,25,2,0,3
2388,25,1,17,8
2389,56,1,5,1
2390,25,1,16,8
2391,25,2,6,4
2392,50,1,18,9
2393,56,2,3,3
2394,56,1,13,0
2395,35,1,6,6
2396,35,1,7,5
2397,18,2,0,8
2398,35,2,11,3
2399,25,1,0,7
2400,35,1,17,3
2401,25,2,16,2
2402,25,1,4,8
2403,45,1,17,3
2404,18,1,4,3
2405,18,1,7,4
2406,50,1,8,7
2407,56,2,12,5
2408,35,1,16,5
2409,45,2,1,9
2410,35,2,9,6
2411,56,1,7,4
2412,35,2,14,8
2413,56,1,13,3
2414,56,2,7,4
2415,25,1,1,3
2416,25,1,7,0
2417,45,1,7,3
2418,45,1,1,9
2419,1,2,10,7
2420,25,1,0,8
2421,50,1,7,7
2422,35,1,7,8
2423,50,2,9,0
2424,45,2,9,8
2425,25,1,17,0
2426,35,2,14,4
2427,56,1,0,3
2428,25,2,14,2
2429,45,1,17,8
2430,25,1,2,8
2431,25,1,4,4
2432,25,2,4,3
2433,25,1,4,4
2434,25,1,4,3
2435,25,1,4,3
2436,25,1,4,3
2437,25,1,7,8
2438,25,1,4,0
2439,35,1,1,4
2440,45,1,17,3
2441,50,1,17,6
2442,45,2,6,0
2443,35,1,17,4
2444,35,2,0,4
2445,45,2,4,8
2446,25,1,0,3
2447,18,1,7,8
2448,25,1,14,3
2449,35,1,6,8
2450,56,1,13,7
2451,45,1,16,3
2452,45,1,12,3
2453,45,1,7,5
2454,25,1,7,4
2455,18,1,0,4
2456,35,1,7,9
2457,25,1,5,9
2458,25,1,0,9
2459,25,1,7,7
2460,50,1,7,5
2461,50,2,1,4
2462,18,1,4,4
2463,35,1,1,5
2464,25,1,7,3
2465,18,2,4,6
2466,50,1,6,8
2467,25,1,15,4
2468,1,1,10,6
2469,50,1,1,4
2470,25,1,4,6
2471,35,1,18,9
2472,50,1,13,4
2473,25,1,18,3
2474,25,1,12,4
2475,25,1,12,1
2476,25,2,18,7
2477,50,1,12,5
2478,45,1,0,4
2479,50,1,1,5
2480,25,2,1,3
2481,18,2,20,9
2482,35,1,14,8
2483,50,2,3,6
2484,56,1,13,7
2485,45,1,5,7
2486,35,1,14,5
2487,18,1,12,5
2488,45,1,7,8
2489,45,2,2,2
2490,35,2,9,5
2491,25,1,12,2
2492,35,1,7,5
2493,45,2,2,5
2494,45,1,2,9
2495,18,1,4,0
2496,18,2,4,4
2497,50,1,1,5
2498,50,2,14,8
2499,56,1,18,1
2500,50,1,0,3
2501,56,1,1,5
2502,25,1,15,6
2503,56,1,13,9
2504,35,1,17,4
2505,25,1,7,5
2506,25,1,7,6
2507,25,2,14,5
2508,25,1,4,8
2509,35,2,3,7
2510,25,1,5,9
2511,25,1,7,4
2512,25,1,7,9
2513,45,2,14,9
2514,56,1,1,3
2515,56,1,14,7
2516,45,1,12,6
2517,45,2,6,6
2518,35,2,9,7
2519,25,1,7,0
2520,45,2,2,7
2521,56,2,2,3
2522,35,1,17,8
2523,18,1,11,9
2524,25,1,17,5
2525,56,2,9,0
2526,35,2,1,0
2527,56,1,13,5
2528,35,1,15,3
2529,56,1,0,3
2530,35,2,9,0
2531,18,1,0,0
2532,45,2,7,0
2533,56,2,13,6
2534,25,2,3,5
2535,50,2,6,8
2536,56,2,2,4
2537,56,1,13,3
2538,35,1,11,3
2539,56,1,13,6
2540,35,1,7,7
2541,45,2,6,0
2542,35,2,5,2
2543,45,2,13,2
2544,35,2,0,9
2545,45,1,1,4
2546,56,1,13,8
2547,56,2,13,5
2548,35,2,0,9
2549,35,2,6,3
2550,56,1,13,3
2551,50,1,7,0
2552,25,1,12,7
2553,25,2,9,7
2554,25,1,7,0
2555,25,1,1,0
2556,56,1,7,5
2557,25,1,4,9
2558,18,2,19,4
2559,56,1,17,0
2560,18,1,10,4
2561,45,2,6,0
2562,25,1,15,3
2563,18,1,0,9
2564,45,1,13,1
2565,35,2,20,5
2566,35,1,5,5
2567,35,1,17,6
2568,25,1,0,8
2569,25,1,17,9
2570,45,1,0,4
2571,56,2,14,5
2572,35,1,17,5
2573,35,1,14,3
2574,45,1,16,6
2575,50,1,6,0
2576,35,1,7,6
2577,18,1,17,3
2578,25,1,7,4
2579,50,1,7,4
2580,35,1,15,7
2581,45,2,1,5
2582,25,1,11,9
2583,25,2,1,3
2584,35,1,7,4
2585,56,2,1,0
2586,45,1,15,7
2587,25,1,20,5
2588,35,1,7,3
2589,56,2,13,9
2590,25,1,0,8
2591,18,1,4,9
2592,18,1,1,4
2593,50,1,7,5
2594,56,1,16,4
2595,35,1,7,3
2596,18,1,4,4
2597,50,1,7,4
2598,50,2,0,4
2599,25,1,17,1
2600,25,1,12,9
2601,25,1,14,3
2602,35,1,16,4
2603,45,1,12,3
2604,25,1,17,3
2605,25,1,0,8
2606,35,1,7,8
2607,50,1,7,9
2608,56,2,0,3
2609,25,2,1,9
2610,50,2,12,4
2611,45,1,7,0
2612,25,1,3,5
2613,45,2,3,3
2614,35,1,1,0
2615,25,1,7,8
2616,25,1,7,3
2617,35,1,7,4
2618,45,2,15,7
2619,18,2,4,7
2620,35,1,12,9
2621,18,1,4,8
2622,18,1,0,9
2623,35,2,6,0
2624,56,1,1,6
2625,35,2,0,3
2626,35,1,7,9
2627,56,1,1,3
2628,25,1,1,8
2629,25,2,2,9
2630,25,1,11,7
2631,18,2,5,3
2632,50,2,1,3
